"date","state","y"
2013-09-01,"New Mexico",975
2013-10-01,"New Mexico",1797
2013-11-01,"New Mexico",3667
2013-12-01,"New Mexico",6464
2014-01-01,"New Mexico",6317
2014-02-01,"New Mexico",4764
2014-03-01,"New Mexico",3519
2014-04-01,"New Mexico",2292
2014-05-01,"New Mexico",1507
2014-06-01,"New Mexico",1043
2014-07-01,"New Mexico",936
2014-08-01,"New Mexico",908
2014-09-01,"New Mexico",835
2014-10-01,"New Mexico",1275
2014-11-01,"New Mexico",3445
2014-12-01,"New Mexico",5533
2015-01-01,"New Mexico",6249
2015-02-01,"New Mexico",5014
2015-03-01,"New Mexico",3422
2015-04-01,"New Mexico",1919
2015-05-01,"New Mexico",1572
2015-06-01,"New Mexico",1262
2015-07-01,"New Mexico",808
2015-08-01,"New Mexico",840
2015-09-01,"New Mexico",829
2015-10-01,"New Mexico",1247
2015-11-01,"New Mexico",3759
2015-12-01,"New Mexico",6207
2016-01-01,"New Mexico",6740
2016-02-01,"New Mexico",4966
2016-03-01,"New Mexico",3341
2016-04-01,"New Mexico",2178
2016-05-01,"New Mexico",1546
2016-06-01,"New Mexico",1085
2016-07-01,"New Mexico",839
2016-08-01,"New Mexico",775
2016-09-01,"New Mexico",933
2016-10-01,"New Mexico",1214
2016-11-01,"New Mexico",3068
2016-12-01,"New Mexico",5893
2017-01-01,"New Mexico",6024
2017-02-01,"New Mexico",4196
2017-03-01,"New Mexico",2973
2017-04-01,"New Mexico",2085
2017-05-01,"New Mexico",1409
2017-06-01,"New Mexico",951
2017-07-01,"New Mexico",839
2017-08-01,"New Mexico",818
2017-09-01,"New Mexico",866
2017-10-01,"New Mexico",1517
2017-11-01,"New Mexico",2871
2017-12-01,"New Mexico",5445
2018-01-01,"New Mexico",6205
2018-02-01,"New Mexico",4603
2018-03-01,"New Mexico",4389
2018-04-01,"New Mexico",2020
2018-05-01,"New Mexico",1117
2018-06-01,"New Mexico",798
2018-07-01,"New Mexico",788
2018-08-01,"New Mexico",847
2018-09-01,"New Mexico",808
2018-10-01,"New Mexico",1749
2018-11-01,"New Mexico",4857
2018-12-01,"New Mexico",6257
2019-01-01,"New Mexico",8222
2019-02-01,"New Mexico",6616
2019-03-01,"New Mexico",4615
2019-04-01,"New Mexico",2632
2019-05-01,"New Mexico",1786
2019-06-01,"New Mexico",1108
2019-07-01,"New Mexico",1005
2019-08-01,"New Mexico",1062
2019-09-01,"New Mexico",970
2019-10-01,"New Mexico",2112
2019-11-01,"New Mexico",5034
2019-12-01,"New Mexico",7222
2020-01-01,"New Mexico",6921
2020-02-01,"New Mexico",NA
2020-03-01,"New Mexico",4766
2020-04-01,"New Mexico",2454
2020-05-01,"New Mexico",1230
2020-06-01,"New Mexico",1050
2020-07-01,"New Mexico",1078
2020-08-01,"New Mexico",1001
2020-09-01,"New Mexico",1168
2020-10-01,"New Mexico",1740
2020-11-01,"New Mexico",3565
2020-12-01,"New Mexico",7031
2021-01-01,"New Mexico",7322
2021-02-01,"New Mexico",6287
1989-01-01,"New York",56307
1989-02-01,"New York",52502
1989-03-01,"New York",51981
1989-04-01,"New York",35963
1989-05-01,"New York",23868
1989-06-01,"New York",13364
1989-07-01,"New York",10098
1989-08-01,"New York",9189
1989-09-01,"New York",9514
1989-10-01,"New York",16060
1989-11-01,"New York",28576
1989-12-01,"New York",57291
1990-01-01,"New York",54059
1990-02-01,"New York",52751
1990-03-01,"New York",46615
1990-04-01,"New York",34434
1990-05-01,"New York",20503
1990-06-01,"New York",13138
1990-07-01,"New York",10258
1990-08-01,"New York",8933
1990-09-01,"New York",10089
1990-10-01,"New York",14793
1990-11-01,"New York",29074
1990-12-01,"New York",43341
1991-01-01,"New York",55999
1991-02-01,"New York",51173
1991-03-01,"New York",47603
1991-04-01,"New York",33457
1991-05-01,"New York",19738
1991-06-01,"New York",11231
1991-07-01,"New York",9292
1991-08-01,"New York",8622
1991-09-01,"New York",9542
1991-10-01,"New York",16338
1991-11-01,"New York",29610
1991-12-01,"New York",46288
1992-01-01,"New York",58076
1992-02-01,"New York",59000
1992-03-01,"New York",53492
1992-04-01,"New York",41548
1992-05-01,"New York",23835
1992-06-01,"New York",13470
1992-07-01,"New York",10509
1992-08-01,"New York",9649
1992-09-01,"New York",10006
1992-10-01,"New York",18633
1992-11-01,"New York",30758
1992-12-01,"New York",49715
1993-01-01,"New York",58856
1993-02-01,"New York",61673
1993-03-01,"New York",60184
1993-04-01,"New York",38778
1993-05-01,"New York",20123
1993-06-01,"New York",13685
1993-07-01,"New York",10003
1993-08-01,"New York",9069
1993-09-01,"New York",9719
1993-10-01,"New York",18990
1993-11-01,"New York",33567
1993-12-01,"New York",49569
1994-01-01,"New York",70935
1994-02-01,"New York",69054
1994-03-01,"New York",56809
1994-04-01,"New York",35998
1994-05-01,"New York",21764
1994-06-01,"New York",13362
1994-07-01,"New York",10073
1994-08-01,"New York",9505
1994-09-01,"New York",10123
1994-10-01,"New York",17017
1994-11-01,"New York",27143
1994-12-01,"New York",43626
1995-01-01,"New York",56657
1995-02-01,"New York",60717
1995-03-01,"New York",52596
1995-04-01,"New York",38254
1995-05-01,"New York",23334
1995-06-01,"New York",13817
1995-07-01,"New York",10010
1995-08-01,"New York",7634
1995-09-01,"New York",9330
1995-10-01,"New York",13159
1995-11-01,"New York",32655
1995-12-01,"New York",56841
1996-01-01,"New York",68033
1996-02-01,"New York",61203
1996-03-01,"New York",57763
1996-04-01,"New York",41232
1996-05-01,"New York",25231
1996-06-01,"New York",14186
1996-07-01,"New York",10129
1996-08-01,"New York",NA
1996-09-01,"New York",NA
1996-10-01,"New York",NA
1996-11-01,"New York",NA
1996-12-01,"New York",NA
1997-01-01,"New York",62019
1997-02-01,"New York",56003
1997-03-01,"New York",51213
1997-04-01,"New York",37597
1997-05-01,"New York",24082
1997-06-01,"New York",14469
1997-07-01,"New York",9719
1997-08-01,"New York",10267
1997-09-01,"New York",9878
1997-10-01,"New York",17385
1997-11-01,"New York",34936
1997-12-01,"New York",48074
1998-01-01,"New York",54949
1998-02-01,"New York",51711
1998-03-01,"New York",48382
1998-04-01,"New York",32412
1998-05-01,"New York",18810
1998-06-01,"New York",12205
1998-07-01,"New York",15342
1998-08-01,"New York",8900
1998-09-01,"New York",9546
1998-10-01,"New York",15308
1998-11-01,"New York",30010
1998-12-01,"New York",41937
1999-01-01,"New York",66611
1999-02-01,"New York",57425
1999-03-01,"New York",56954
1999-04-01,"New York",35080
1999-05-01,"New York",18880
1999-06-01,"New York",14898
1999-07-01,"New York",9890
1999-08-01,"New York",8705
1999-09-01,"New York",9962
1999-10-01,"New York",17677
1999-11-01,"New York",28487
1999-12-01,"New York",46142
2000-01-01,"New York",65819
2000-02-01,"New York",66232
2000-03-01,"New York",48138
2000-04-01,"New York",37288
2000-05-01,"New York",22525
2000-06-01,"New York",14349
2000-07-01,"New York",10847
2000-08-01,"New York",10290
2000-09-01,"New York",11087
2000-10-01,"New York",18636
2000-11-01,"New York",33940
2000-12-01,"New York",61072
2001-01-01,"New York",70467
2001-02-01,"New York",60260
2001-03-01,"New York",58547
2001-04-01,"New York",37822
2001-05-01,"New York",18799
2001-06-01,"New York",13426
2001-07-01,"New York",9813
2001-08-01,"New York",9451
2001-09-01,"New York",10188
2001-10-01,"New York",16847
2001-11-01,"New York",27651
2001-12-01,"New York",42904
2002-01-01,"New York",56754
2002-02-01,"New York",51753
2002-03-01,"New York",49309
2002-04-01,"New York",34246
2002-05-01,"New York",23432
2002-06-01,"New York",13856
2002-07-01,"New York",9740
2002-08-01,"New York",9113
2002-09-01,"New York",9332
2002-10-01,"New York",17278
2002-11-01,"New York",36764
2002-12-01,"New York",58038
2003-01-01,"New York",68215
2003-02-01,"New York",73655
2003-03-01,"New York",61494
2003-04-01,"New York",42067
2003-05-01,"New York",25774
2003-06-01,"New York",14955
2003-07-01,"New York",10049
2003-08-01,"New York",8722
2003-09-01,"New York",9456
2003-10-01,"New York",17149
2003-11-01,"New York",28397
2003-12-01,"New York",49716
2004-01-01,"New York",68793
2004-02-01,"New York",70343
2004-03-01,"New York",54933
2004-04-01,"New York",40627
2004-05-01,"New York",22876
2004-06-01,"New York",13061
2004-07-01,"New York",9913
2004-08-01,"New York",9358
2004-09-01,"New York",9587
2004-10-01,"New York",15734
2004-11-01,"New York",29113
2004-12-01,"New York",48400
2005-01-01,"New York",66148
2005-02-01,"New York",68368
2005-03-01,"New York",65007
2005-04-01,"New York",41926
2005-05-01,"New York",26332
2005-06-01,"New York",14675
2005-07-01,"New York",10303
2005-08-01,"New York",9527
2005-09-01,"New York",9247
2005-10-01,"New York",14360
2005-11-01,"New York",27186
2005-12-01,"New York",53098
2006-01-01,"New York",57895
2006-02-01,"New York",59815
2006-03-01,"New York",55702
2006-04-01,"New York",33443
2006-05-01,"New York",18971
2006-06-01,"New York",12339
2006-07-01,"New York",9517
2006-08-01,"New York",8311
2006-09-01,"New York",9353
2006-10-01,"New York",18626
2006-11-01,"New York",30329
2006-12-01,"New York",42153
2007-01-01,"New York",57091
2007-02-01,"New York",71739
2007-03-01,"New York",60533
2007-04-01,"New York",41630
2007-05-01,"New York",20828
2007-06-01,"New York",11861
2007-07-01,"New York",9467
2007-08-01,"New York",10072
2007-09-01,"New York",9222
2007-10-01,"New York",12674
2007-11-01,"New York",35026
2007-12-01,"New York",60115
2008-01-01,"New York",64081
2008-02-01,"New York",63546
2008-03-01,"New York",57550
2008-04-01,"New York",34451
2008-05-01,"New York",20321
2008-06-01,"New York",12552
2008-07-01,"New York",9373
2008-08-01,"New York",8987
2008-09-01,"New York",10092
2008-10-01,"New York",18790
2008-11-01,"New York",36074
2008-12-01,"New York",58380
2009-01-01,"New York",77147
2009-02-01,"New York",65066
2009-03-01,"New York",56360
2009-04-01,"New York",37184
2009-05-01,"New York",18648
2009-06-01,"New York",12235
2009-07-01,"New York",9666
2009-08-01,"New York",9683
2009-09-01,"New York",10280
2009-10-01,"New York",20411
2009-11-01,"New York",30620
2009-12-01,"New York",57567
2010-01-01,"New York",71232
2010-02-01,"New York",64645
2010-03-01,"New York",47703
2010-04-01,"New York",26907
2010-05-01,"New York",17563
2010-06-01,"New York",10723
2010-07-01,"New York",8767
2010-08-01,"New York",8236
2010-09-01,"New York",9952
2010-10-01,"New York",17571
2010-11-01,"New York",37152
2010-12-01,"New York",70039
2011-01-01,"New York",77802
2011-02-01,"New York",65821
2011-03-01,"New York",56516
2011-04-01,"New York",34243
2011-05-01,"New York",16760
2011-06-01,"New York",11118
2011-07-01,"New York",8975
2011-08-01,"New York",9712
2011-09-01,"New York",9447
2011-10-01,"New York",19250
2011-11-01,"New York",32448
2011-12-01,"New York",51732
2012-01-01,"New York",65236
2012-02-01,"New York",57566
2012-03-01,"New York",37978
2012-04-01,"New York",26544
2012-05-01,"New York",15280
2012-06-01,"New York",10722
2012-07-01,"New York",9079
2012-08-01,"New York",8776
2012-09-01,"New York",9971
2012-10-01,"New York",17856
2012-11-01,"New York",43467
2012-12-01,"New York",55236
2013-01-01,"New York",68908
2013-02-01,"New York",65792
2013-03-01,"New York",60057
2013-04-01,"New York",33232
2013-05-01,"New York",17596
2013-06-01,"New York",11134
2013-07-01,"New York",9459
2013-08-01,"New York",9185
2013-09-01,"New York",11223
2013-10-01,"New York",16594
2013-11-01,"New York",44459
2013-12-01,"New York",68718
2014-01-01,"New York",79952
2014-02-01,"New York",74901
2014-03-01,"New York",70836
2014-04-01,"New York",38643
2014-05-01,"New York",26165
2014-06-01,"New York",12363
2014-07-01,"New York",10686
2014-08-01,"New York",9683
2014-09-01,"New York",11117
2014-10-01,"New York",16260
2014-11-01,"New York",45075
2014-12-01,"New York",62632
2015-01-01,"New York",89006
2015-02-01,"New York",91107
2015-03-01,"New York",74731
2015-04-01,"New York",36470
2015-05-01,"New York",18251
2015-06-01,"New York",13069
2015-07-01,"New York",10330
2015-08-01,"New York",10144
2015-09-01,"New York",10202
2015-10-01,"New York",20674
2015-11-01,"New York",33880
2015-12-01,"New York",44302
2016-01-01,"New York",74579
2016-02-01,"New York",66686
2016-03-01,"New York",47537
2016-04-01,"New York",36910
2016-05-01,"New York",22097
2016-06-01,"New York",12799
2016-07-01,"New York",10775
2016-08-01,"New York",9267
2016-09-01,"New York",9380
2016-10-01,"New York",18301
2016-11-01,"New York",37991
2016-12-01,"New York",66144
2017-01-01,"New York",72971
2017-02-01,"New York",60364
2017-03-01,"New York",68073
2017-04-01,"New York",30910
2017-05-01,"New York",20619
2017-06-01,"New York",13858
2017-07-01,"New York",10732
2017-08-01,"New York",10217
2017-09-01,"New York",10956
2017-10-01,"New York",15457
2017-11-01,"New York",42671
2017-12-01,"New York",75737
2018-01-01,"New York",91695
2018-02-01,"New York",64908
2018-03-01,"New York",68622
2018-04-01,"New York",48644
2018-05-01,"New York",19184
2018-06-01,"New York",12523
2018-07-01,"New York",11062
2018-08-01,"New York",9912
2018-09-01,"New York",10718
2018-10-01,"New York",23307
2018-11-01,"New York",55996
2018-12-01,"New York",69121
2019-01-01,"New York",88837
2019-02-01,"New York",73689
2019-03-01,"New York",70167
2019-04-01,"New York",34355
2019-05-01,"New York",22277
2019-06-01,"New York",12465
2019-07-01,"New York",10211
2019-08-01,"New York",9735
2019-09-01,"New York",10275
2019-10-01,"New York",17557
2019-11-01,"New York",52629
2019-12-01,"New York",71422
2020-01-01,"New York",73083
2020-02-01,"New York",65690
2020-03-01,"New York",52224
2020-04-01,"New York",40428
2020-05-01,"New York",25913
2020-06-01,"New York",13001
2020-07-01,"New York",11144
2020-08-01,"New York",10195
2020-09-01,"New York",11244
2020-10-01,"New York",17381
2020-11-01,"New York",39102
2020-12-01,"New York",70585
2021-01-01,"New York",79057
2021-02-01,"New York",76860
1989-01-01,"North Carolina",6946
1989-02-01,"North Carolina",5655
1989-03-01,"North Carolina",6202
1989-04-01,"North Carolina",3723
1989-05-01,"North Carolina",1899
1989-06-01,"North Carolina",1020
1989-07-01,"North Carolina",744
1989-08-01,"North Carolina",695
1989-09-01,"North Carolina",745
1989-10-01,"North Carolina",1338
1989-11-01,"North Carolina",2823
1989-12-01,"North Carolina",6866
1990-01-01,"North Carolina",8535
1990-02-01,"North Carolina",4909
1990-03-01,"North Carolina",4402
1990-04-01,"North Carolina",3296
1990-05-01,"North Carolina",1604
1990-06-01,"North Carolina",957
1990-07-01,"North Carolina",763
1990-08-01,"North Carolina",732
1990-09-01,"North Carolina",752
1990-10-01,"North Carolina",1070
1990-11-01,"North Carolina",2985
1990-12-01,"North Carolina",4998
1991-01-01,"North Carolina",7073
1991-02-01,"North Carolina",6819
1991-03-01,"North Carolina",5529
1991-04-01,"North Carolina",2963
1991-05-01,"North Carolina",1490
1991-06-01,"North Carolina",931
1991-07-01,"North Carolina",748
1991-08-01,"North Carolina",756
1991-09-01,"North Carolina",782
1991-10-01,"North Carolina",1486
1991-11-01,"North Carolina",3751
1991-12-01,"North Carolina",5647
1992-01-01,"North Carolina",7573
1992-02-01,"North Carolina",7366
1992-03-01,"North Carolina",5194
1992-04-01,"North Carolina",4509
1992-05-01,"North Carolina",2222
1992-06-01,"North Carolina",1301
1992-07-01,"North Carolina",837
1992-08-01,"North Carolina",734
1992-09-01,"North Carolina",806
1992-10-01,"North Carolina",1781
1992-11-01,"North Carolina",3446
1992-12-01,"North Carolina",6819
1993-01-01,"North Carolina",8379
1993-02-01,"North Carolina",8140
1993-03-01,"North Carolina",8024
1993-04-01,"North Carolina",5030
1993-05-01,"North Carolina",1977
1993-06-01,"North Carolina",1039
1993-07-01,"North Carolina",829
1993-08-01,"North Carolina",761
1993-09-01,"North Carolina",815
1993-10-01,"North Carolina",1459
1993-11-01,"North Carolina",3918
1993-12-01,"North Carolina",6733
1994-01-01,"North Carolina",11081
1994-02-01,"North Carolina",9487
1994-03-01,"North Carolina",6623
1994-04-01,"North Carolina",3521
1994-05-01,"North Carolina",1704
1994-06-01,"North Carolina",1206
1994-07-01,"North Carolina",866
1994-08-01,"North Carolina",806
1994-09-01,"North Carolina",903
1994-10-01,"North Carolina",1568
1994-11-01,"North Carolina",3655
1994-12-01,"North Carolina",6030
1995-01-01,"North Carolina",9068
1995-02-01,"North Carolina",9632
1995-03-01,"North Carolina",6916
1995-04-01,"North Carolina",3644
1995-05-01,"North Carolina",1882
1995-06-01,"North Carolina",1095
1995-07-01,"North Carolina",976
1995-08-01,"North Carolina",799
1995-09-01,"North Carolina",938
1995-10-01,"North Carolina",1402
1995-11-01,"North Carolina",4445
1995-12-01,"North Carolina",8581
1996-01-01,"North Carolina",12737
1996-02-01,"North Carolina",11718
1996-03-01,"North Carolina",7391
1996-04-01,"North Carolina",6189
1996-05-01,"North Carolina",2131
1996-06-01,"North Carolina",1210
1996-07-01,"North Carolina",889
1996-08-01,"North Carolina",862
1996-09-01,"North Carolina",913
1996-10-01,"North Carolina",1701
1996-11-01,"North Carolina",4461
1996-12-01,"North Carolina",8607
1997-01-01,"North Carolina",10031
1997-02-01,"North Carolina",9983
1997-03-01,"North Carolina",5800
1997-04-01,"North Carolina",4080
1997-05-01,"North Carolina",2986
1997-06-01,"North Carolina",1596
1997-07-01,"North Carolina",1072
1997-08-01,"North Carolina",898
1997-09-01,"North Carolina",934
1997-10-01,"North Carolina",1438
1997-11-01,"North Carolina",4875
1997-12-01,"North Carolina",9202
1998-01-01,"North Carolina",10796
1998-02-01,"North Carolina",9836
1998-03-01,"North Carolina",7633
1998-04-01,"North Carolina",5083
1998-05-01,"North Carolina",2272
1998-06-01,"North Carolina",1207
1998-07-01,"North Carolina",1058
1998-08-01,"North Carolina",914
1998-09-01,"North Carolina",973
1998-10-01,"North Carolina",1217
1998-11-01,"North Carolina",4062
1998-12-01,"North Carolina",5735
1999-01-01,"North Carolina",11181
1999-02-01,"North Carolina",7462
1999-03-01,"North Carolina",9427
1999-04-01,"North Carolina",5325
1999-05-01,"North Carolina",2597
1999-06-01,"North Carolina",1312
1999-07-01,"North Carolina",1062
1999-08-01,"North Carolina",921
1999-09-01,"North Carolina",1034
1999-10-01,"North Carolina",1679
1999-11-01,"North Carolina",3942
1999-12-01,"North Carolina",6912
2000-01-01,"North Carolina",11018
2000-02-01,"North Carolina",13160
2000-03-01,"North Carolina",7550
2000-04-01,"North Carolina",4451
2000-05-01,"North Carolina",2225
2000-06-01,"North Carolina",1483
2000-07-01,"North Carolina",1007
2000-08-01,"North Carolina",1010
2000-09-01,"North Carolina",1052
2000-10-01,"North Carolina",2450
2000-11-01,"North Carolina",5969
2000-12-01,"North Carolina",12523
2001-01-01,"North Carolina",14705
2001-02-01,"North Carolina",9561
2001-03-01,"North Carolina",7702
2001-04-01,"North Carolina",5039
2001-05-01,"North Carolina",2040
2001-06-01,"North Carolina",1101
2001-07-01,"North Carolina",1086
2001-08-01,"North Carolina",948
2001-09-01,"North Carolina",1086
2001-10-01,"North Carolina",2514
2001-11-01,"North Carolina",4592
2001-12-01,"North Carolina",6443
2002-01-01,"North Carolina",11858
2002-02-01,"North Carolina",9526
2002-03-01,"North Carolina",7835
2002-04-01,"North Carolina",4091
2002-05-01,"North Carolina",1763
2002-06-01,"North Carolina",1705
2002-07-01,"North Carolina",1014
2002-08-01,"North Carolina",885
2002-09-01,"North Carolina",1040
2002-10-01,"North Carolina",2051
2002-11-01,"North Carolina",6245
2002-12-01,"North Carolina",10891
2003-01-01,"North Carolina",14064
2003-02-01,"North Carolina",12890
2003-03-01,"North Carolina",8230
2003-04-01,"North Carolina",4754
2003-05-01,"North Carolina",2524
2003-06-01,"North Carolina",1454
2003-07-01,"North Carolina",1137
2003-08-01,"North Carolina",1004
2003-09-01,"North Carolina",1154
2003-10-01,"North Carolina",2290
2003-11-01,"North Carolina",5223
2003-12-01,"North Carolina",10686
2004-01-01,"North Carolina",14020
2004-02-01,"North Carolina",13510
2004-03-01,"North Carolina",8531
2004-04-01,"North Carolina",4921
2004-05-01,"North Carolina",1953
2004-06-01,"North Carolina",1228
2004-07-01,"North Carolina",1115
2004-08-01,"North Carolina",1047
2004-09-01,"North Carolina",1003
2004-10-01,"North Carolina",1600
2004-11-01,"North Carolina",4216
2004-12-01,"North Carolina",9656
2005-01-01,"North Carolina",12601
2005-02-01,"North Carolina",11599
2005-03-01,"North Carolina",9662
2005-04-01,"North Carolina",5311
2005-05-01,"North Carolina",2771
2005-06-01,"North Carolina",1450
2005-07-01,"North Carolina",1203
2005-08-01,"North Carolina",1024
2005-09-01,"North Carolina",1087
2005-10-01,"North Carolina",1724
2005-11-01,"North Carolina",4739
2005-12-01,"North Carolina",10695
2006-01-01,"North Carolina",10928
2006-02-01,"North Carolina",9647
2006-03-01,"North Carolina",7791
2006-04-01,"North Carolina",4414
2006-05-01,"North Carolina",1879
2006-06-01,"North Carolina",1418
2006-07-01,"North Carolina",1175
2006-08-01,"North Carolina",980
2006-09-01,"North Carolina",1153
2006-10-01,"North Carolina",2399
2006-11-01,"North Carolina",5954
2006-12-01,"North Carolina",8768
2007-01-01,"North Carolina",10618
2007-02-01,"North Carolina",12847
2007-03-01,"North Carolina",8108
2007-04-01,"North Carolina",4405
2007-05-01,"North Carolina",2440
2007-06-01,"North Carolina",1310
